position,id_a,id_b,rts_a,rts_b,signed_diff,abs_diff,bucket,pub_year,cluster_cat,balanced_swap
7969,544262,541033,0.31564119170984473,0.62500000000000011,-0.30935880829015538,0.30935880829015538,3,2025,facc7642-0458-4657-abf9-c3ca5e43d9dc,1
7970,538600,539460,0.26915497176665248,0.5785123541533802,-0.30935738238672772,0.30935738238672772,3,2024,b508ddae-5058-4b4d-b9a7-8ee1379cd2d9,0
7971,541564,546723,0.74141749723145067,0.43213307839087978,0.3092844188405709,0.3092844188405709,3,2025,f8660295-a377-40b0-be58-80ecbb7bfddf,1
7972,534962,535201,0.6494500239120039,0.34017886717456108,0.30927115673744282,0.30927115673744282,3,2024,90996acf-e94b-4791-b19e-d78967cb00af,1
7973,535332,535595,0.62500000000000011,0.31573049384371188,0.30926950615628823,0.30926950615628823,3,2024,c86e8c69-150f-4452-9e4f-007d69a9f25b,1
7974,535332,535595,0.62500000000000011,0.31573049384371188,0.30926950615628823,0.30926950615628823,3,2024,c86e8c69-150f-4452-9e4f-007d69a9f25b,1
7975,532590,533616,0.38103881259802969,0.69022421464324801,-0.30918540204521833,0.30918540204521833,3,2024,88a0a2b6-a796-4445-909c-5140997d1381,1
7976,552164,549917,0.80446891189623548,0.49528732035514261,0.30918159154109287,0.30918159154109287,3,2025,9cdd4dc1-a806-4226-b33c-8c4e794081ee,0
7977,549939,546150,0.4427168637915414,0.1335768897004645,0.30913997409107691,0.30913997409107691,3,2025,10fa1bae-1828-41c0-ab20-627c19dddefb,0
7978,132851,131540,0.4512603701340141,0.76038828281019899,-0.30912791267618489,0.30912791267618489,3,2023,10da7d48-f36a-43c1-b176-1ab94ec0a369,0
7979,546852,549810,0.74245374878286274,0.43335097171445081,0.30910277706841194,0.30910277706841194,3,2025,be6414be-b373-4eb4-be23-b494abbae11b,1
7980,131854,131970,0.3575962171087842,0.66666666666666674,-0.30907044955788254,0.30907044955788254,3,2023,2362b98a-d8fc-4958-9b59-fb83a462cbde,0
7981,542163,547811,0.3575962171087842,0.66666666666666674,-0.30907044955788254,0.30907044955788254,3,2025,6e270968-8a11-4bcb-8ee1-b88ddb76a744,1
7982,542621,548806,0.76041100519663629,0.45135309278350522,0.30905791241313108,0.30905791241313108,3,2025,a5baca48-2438-4096-9b23-cabd1841a9d0,0
7983,549765,541934,0.1349411727098063,0.44398974241823758,-0.30904856970843131,0.30904856970843131,3,2025,740373ec-2e02-481c-b94e-f520792058c4,1
7984,544115,547915,0.37499999999999989,0.68399561960797139,-0.30899561960797151,0.30899561960797151,3,2025,aeb53948-9207-438d-9238-6c197dad8361,1
7985,547915,544115,0.68399561960797139,0.37499999999999989,0.30899561960797151,0.30899561960797151,3,2025,aeb53948-9207-438d-9238-6c197dad8361,0
7986,539526,537806,0.375,0.68399561960797139,-0.30899561960797139,0.30899561960797139,3,2024,aafb972e-a68e-4ae3-9ea9-e1e96a5e7f4d,0
7987,546556,545131,0.75754625121713726,0.44855305073598911,0.30899320048114814,0.30899320048114814,3,2025,1f56589b-01f3-49c2-b461-d08659291f2b,1
7988,546556,545131,0.75754625121713726,0.44855305073598911,0.30899320048114814,0.30899320048114814,3,2025,1f56589b-01f3-49c2-b461-d08659291f2b,1
7989,542521,544201,0.40982113282543892,0.71874999999999989,-0.30892886717456097,0.30892886717456097,3,2025,bd3b2e37-0e1f-46bd-8ff1-a1bf1cf4a582,0
7990,546544,545711,0.67364690721649478,0.3647316992381584,0.30891520797833638,0.30891520797833638,3,2025,609ad6a7-88f5-4cff-96de-9346627a006b,0
7991,546544,545711,0.67364690721649478,0.3647316992381584,0.30891520797833638,0.30891520797833638,3,2025,609ad6a7-88f5-4cff-96de-9346627a006b,0
7992,539862,536355,0.30002379252914591,0.60893782383419703,-0.30891403130505113,0.30891403130505113,3,2024,8265a13a-209b-467c-ad7a-bc408bd79c28,1
7993,547619,550171,0.28487380627557979,0.59375,-0.30887619372442021,0.30887619372442021,3,2025,0487751b-d3f5-4ebb-b632-22edd1d979c2,0
7994,550257,542108,0.77573480520403892,0.4668634371957156,0.30887136800832332,0.30887136800832332,3,2025,68897803-2407-4dae-a968-559a9461ce57,0
7995,535518,540537,0.65827030218665572,0.34940968841285291,0.30886061377380281,0.30886061377380281,3,2024,bed00b2b-49ea-4e8a-8388-ae4b74582f62,1
7996,536890,533980,0.33333333333333331,0.64216500553709832,-0.30883167220376501,0.30883167220376501,3,2024,4f9a927a-1532-4d10-a890-429c1b54c016,0
7997,546953,541139,0.71131397785094286,0.4025055566781166,0.30880842117282625,0.30880842117282625,3,2025,d3c28adb-a1d9-4aaa-a2df-3985b65bdb23,1
7998,546953,541139,0.71131397785094286,0.4025055566781166,0.30880842117282625,0.30880842117282625,3,2025,d3c28adb-a1d9-4aaa-a2df-3985b65bdb23,1
7999,537391,532535,0.61208751793400273,0.30329126875852658,0.30879624917547616,0.30879624917547616,3,2024,a1ee39e0-a69b-465d-8bda-206612041d17,0
8000,538719,536633,0.72545243544755833,0.41666666666666669,0.30878576878089165,0.30878576878089165,3,2024,f8660295-a377-40b0-be58-80ecbb7bfddf,0
8001,542212,543274,0.35789978518367521,0.66666666666666663,-0.30876688148299142,0.30876688148299142,3,2025,95033e09-d6b4-458e-b07f-e39c64644150,0
8002,532313,538375,0.30574384587941489,0.61450913468468527,-0.30876528880527038,0.30876528880527038,3,2024,2f39873d-932a-4cc9-8f60-eb2da6ca4ddb,1
8003,546595,547069,0.3778082992498682,0.6865656146179403,-0.3087573153680721,0.3087573153680721,3,2025,e5f554b3-fce8-4355-aa99-01dc27008cc9,0
8004,541196,542426,0.71941698494657358,0.4106627522355048,0.30875423271106878,0.30875423271106878,3,2025,9645ef01-5c98-493f-a2cc-66129f38ccfb,1
8005,536240,538239,0.29168318794607462,0.60042870036101093,-0.30874551241493631,0.30874551241493631,3,2024,af34d53b-001d-4cd7-85b5-3ce3491359aa,0
8006,131401,132859,0.62500000000000022,0.31627312560856868,0.30872687439143154,0.30872687439143154,3,2023,541cb959-2229-403c-8415-21044d004505,0
8007,133906,134153,0.31627312560856868,0.62500000000000011,-0.30872687439143143,0.30872687439143143,3,2023,86fc1871-3178-4dd7-904f-1fa445188a42,0
8008,135499,133906,0.62500000000000011,0.31627312560856868,0.30872687439143143,0.30872687439143143,3,2023,86fc1871-3178-4dd7-904f-1fa445188a42,1
8009,543207,546573,0.62500000000000011,0.31627312560856868,0.30872687439143143,0.30872687439143143,3,2025,d42df947-273c-4bf3-9910-09565e598f22,0
8010,539673,536480,0.72440968841285303,0.4156828140214216,0.30872687439143143,0.30872687439143143,3,2024,cd374e34-d598-46f4-b4e7-37ce4073b10c,1
8011,544938,550173,0.55872687439143132,0.24999999999999989,0.30872687439143143,0.30872687439143143,3,2025,e5cb089e-5883-40d8-bd14-ceff0fcc2d60,1
8012,542806,542950,0.31627312560856868,0.62500000000000011,-0.30872687439143143,0.30872687439143143,3,2025,77b4da40-4855-4a9d-877f-f6b1679d923e,1
8013,545816,551406,0.31627312560856868,0.62500000000000011,-0.30872687439143143,0.30872687439143143,3,2025,f4bd703f-786a-4743-9efe-f929e54cac37,0
8014,541591,548518,0.31627312560856868,0.62500000000000011,-0.30872687439143143,0.30872687439143143,3,2025,312cb988-1e41-4def-9c48-d40fa0cbc22c,0
8015,134529,137462,0.55872687439143132,0.24999999999999989,0.30872687439143143,0.30872687439143143,3,2022,86129fda-54ed-4704-972e-60341477b847,0
8016,131169,133638,0.625,0.31627312560856868,0.30872687439143132,0.30872687439143132,3,2023,fffccefa-756c-45f3-98bf-f7be5ff7b4e0,1
8017,532529,534523,0.375,0.68372687439143132,-0.30872687439143132,0.30872687439143132,3,2021,74712fc5-48bb-4b9c-8781-e3d49075aab0,0
8018,538308,537119,0.625,0.31627312560856868,0.30872687439143132,0.30872687439143132,3,2024,32a1238a-03c7-4a6a-87b2-4e1001c2bdfe,1
8019,532201,537947,0.55872687439143132,0.25,0.30872687439143132,0.30872687439143132,3,2024,e7f6635c-7037-44f9-96c1-ca3058530f28,1
8020,540953,551604,0.55872687439143132,0.25,0.30872687439143132,0.30872687439143132,3,2025,251ec9f9-d540-472c-82de-24823fc271cf,0
8021,547047,551268,0.31627312560856868,0.625,-0.30872687439143132,0.30872687439143132,3,2025,f40ae524-2644-4d2b-a661-4bdc107ab71c,1
8022,546504,549608,0.31627312560856868,0.625,-0.30872687439143132,0.30872687439143132,3,2025,e9b0a66c-b042-4eb5-a2e6-e6cea5ce497f,1
8023,133638,135382,0.31627312560856868,0.62499999999999989,-0.30872687439143121,0.30872687439143121,3,2023,fffccefa-756c-45f3-98bf-f7be5ff7b4e0,0
8024,137013,134351,0.31627312560856868,0.62499999999999989,-0.30872687439143121,0.30872687439143121,3,2022,b3a103d9-02a6-4647-a65f-fc092a6b20d9,1
8025,542981,545827,0.25000000000000011,0.55872687439143132,-0.30872687439143121,0.30872687439143121,3,2025,ae1b490a-6011-4978-a008-0052c0402d4c,1
8026,539939,534576,0.25000000000000039,0.55872687439143132,-0.30872687439143093,0.30872687439143093,3,2024,e2841036-bb35-40bf-9488-36086fbcf168,1
8027,134619,131343,0.4668634371957156,0.77559031158714098,-0.30872687439142538,0.30872687439142538,3,2023,289d7a79-121d-4b21-b267-52dcb2062197,0
8028,549864,548094,0.55872687439143132,0.25000000000000999,0.30872687439142132,0.30872687439142132,3,2025,b68197c1-e283-4206-91b8-2e827248f377,0
8029,534613,537700,0.80872687437750157,0.49999999999999989,0.30872687437750168,0.30872687437750168,3,2024,e9b0a66c-b042-4eb5-a2e6-e6cea5ce497f,1
8030,540627,538972,0.5,0.80872687437750157,-0.30872687437750157,0.30872687437750157,3,2024,849b1e88-2c25-40dc-be03-93376517e1c6,1
8031,539424,532201,0.25000000013452128,0.55872687439143132,-0.30872687425691003,0.30872687425691003,3,2024,e7f6635c-7037-44f9-96c1-ca3058530f28,1
8032,544063,543599,0.43372687439143132,0.12500003533932849,0.30872683905210285,0.30872683905210285,3,2025,d3aeed4f-4533-49c7-b662-683e64a72660,1
8033,137100,136759,0.8749986511164588,0.56627312560856868,0.30872552550789012,0.30872552550789012,3,2022,2ab4232d-494c-4c52-a234-b36f9f6c2fe0,0
8034,538582,531765,0.46874999999999989,0.77747416470242947,-0.30872416470242958,0.30872416470242958,3,2024,f00a8f19-7a6c-4532-b1bf-f4f0e0feac7f,1
8035,131194,132064,0.87498775795740302,0.56627312560856868,0.30871463234883434,0.30871463234883434,3,2023,b3eb0dac-c48b-43e5-8ff5-7efd2bc5478e,1
8036,550721,549418,0.66630626158906248,0.3575962171087842,0.30871004448027828,0.30871004448027828,3,2025,7f4410f1-9b6a-4966-bcb5-5a300a51f136,0
8037,541839,542251,0.8749806468323339,0.56627312560856868,0.30870752122376521,0.30870752122376521,3,2025,f994473d-771a-4b76-ae12-317a545e84bd,1
8038,541331,544980,0.3162955465587044,0.62500000000000022,-0.30870445344129582,0.30870445344129582,3,2025,f90f91ea-fbbf-4f3b-8ccc-5a33d41e6d27,0
8039,530932,534608,0.62500000000000011,0.31630209463737557,0.30869790536262454,0.30869790536262454,3,2024,ba912d1c-5d29-4dbd-89d8-eb3f47778c8c,1
8040,545412,544853,0.67612331969994743,0.3674537487828628,0.30866957091708463,0.30866957091708463,3,2025,c9e88ad0-da13-4097-af73-965a90aa8fe3,0
8041,548812,543630,0.60579663212435231,0.29721536043116997,0.30858127169318234,0.30858127169318234,3,2025,e2841036-bb35-40bf-9488-36086fbcf168,1
8042,531459,533623,0.63618729700469134,0.32763772618886172,0.30854957081582962,0.30854957081582962,3,2021,dd39825f-cd7b-48cd-b874-62f88bfe6bdf,0
8043,133714,131400,0.76118729699874421,0.45263772618886172,0.30854957080988249,0.30854957080988249,3,2023,d3ac56ba-86d4-49b3-baa1-1e737f8f39eb,0
8044,133714,131400,0.76118729699874421,0.45263772618886172,0.30854957080988249,0.30854957080988249,3,2023,d3ac56ba-86d4-49b3-baa1-1e737f8f39eb,0
8045,543502,551497,0.6511929959592071,0.34266960208741037,0.30852339387179673,0.30852339387179673,3,2025,942dfdf7-b0f2-41b0-9910-4e8c9ce1d71d,0
8046,552108,551614,0.46825283958438918,0.77675027056989221,-0.30849743098550303,0.30849743098550303,3,2025,31d0d18e-5c1c-44d0-b344-e7109ccbaf4b,1
8047,543707,544873,0.42258836524300442,0.73107382406464971,-0.3084854588216453,0.3084854588216453,3,2025,e491457a-2824-40ce-afeb-8b961580bcb4,1
8048,535752,532622,0.34776554404145071,0.65625000000000022,-0.30848445595854951,0.30848445595854951,3,2024,efa92c4f-beca-4f97-9b8c-2709b2604f55,0
8049,542270,542196,0.65223445595854934,0.34375,0.30848445595854934,0.30848445595854934,3,2025,c1cd8670-7c51-4484-8cef-49c795c5349c,1
8050,542765,548038,0.19159315408911129,0.5,-0.30840684591088874,0.30840684591088874,3,2025,e491457a-2824-40ce-afeb-8b961580bcb4,1
8051,542765,548038,0.19159315408911129,0.5,-0.30840684591088874,0.30840684591088874,3,2025,e491457a-2824-40ce-afeb-8b961580bcb4,1
8052,541358,543959,0.34284202424475652,0.6512358754233426,-0.30839385117858609,0.30839385117858609,3,2025,bd7c9392-96a3-470e-8cfd-e912f3a5cb57,0
8053,545858,546701,0.62500000000000011,0.31664902828554919,0.30835097171445092,0.30835097171445092,3,2025,ff532f41-ec85-447b-bb6a-51462f33a0d6,1
8054,535802,532670,0.45373062015503879,0.76206784083429879,-0.30833722067926,0.30833722067926,3,2024,8825701c-7364-456b-a51d-201bd595eb1c,0
8055,543981,548985,0.74999999999999567,0.44167188093364901,0.30832811906634666,0.30832811906634666,3,2025,6b63753a-45c7-4002-800e-5df463dfcbcf,0
8056,548985,543981,0.44167188093364901,0.74999999999999567,-0.30832811906634666,0.30832811906634666,3,2025,6b63753a-45c7-4002-800e-5df463dfcbcf,1
8057,549930,545179,0.74202570525444478,0.43372687439143132,0.30829883086301346,0.30829883086301346,3,2025,fbbe89bc-9fc7-4dcc-b9fe-79289b9ec931,1
8058,547978,542706,0.49196891191709841,0.18372687445965721,0.30824203745744116,0.30824203745744116,3,2025,a180e528-3f14-46a5-ab33-37cfa7793863,1
8059,552235,545134,0.61062693280854641,0.30238599191841448,0.30824094089013193,0.30824094089013193,3,2025,e49a7fd6-d1f2-49d4-996d-a7ec81d8e808,1
8060,547351,551880,0.42571763237837418,0.73393782383419681,-0.30822019145582263,0.30822019145582263,3,2025,134bd5eb-3b79-4d62-8c50-1e889eca41ce,0
8061,137251,137017,0.37499999999999989,0.68320874861572545,-0.30820874861572556,0.30820874861572556,3,2022,492bbdc2-28b7-4f11-a316-099f4fa11071,0
8062,540612,536143,0.4417912513842745,0.75,-0.3082087486157255,0.3082087486157255,3,2024,f90f91ea-fbbf-4f3b-8ccc-5a33d41e6d27,0
8063,134385,137017,0.375,0.68320874861572545,-0.30820874861572545,0.30820874861572545,3,2022,492bbdc2-28b7-4f11-a316-099f4fa11071,0
8064,137004,136617,0.55820874861572534,0.24999999999999989,0.30820874861572545,0.30820874861572545,3,2022,f0efcb38-a91d-4dfd-b714-aa5ee88612fa,1
8065,543492,543245,0.55820874861572534,0.24999999999999989,0.30820874861572545,0.30820874861572545,3,2025,0a44d0c9-5058-418e-a6d5-d48f828313e3,0
8066,132227,135344,0.55820874861572534,0.25,0.30820874861572534,0.30820874861572534,3,2023,1de7b981-9c4f-4193-a807-3d71a4352155,1
8067,544144,549506,0.55820874861572534,0.25,0.30820874861572534,0.30820874861572534,3,2025,4c56c1c6-ca7b-4375-82b0-5a662a2fa778,0
8068,131735,132227,0.25,0.55820874861572534,-0.30820874861572534,0.30820874861572534,3,2023,1de7b981-9c4f-4193-a807-3d71a4352155,1
8069,539126,532076,0.25000000000114248,0.55820874861572545,-0.30820874861458297,0.30820874861458297,3,2024,f40ae524-2644-4d2b-a661-4bdc107ab71c,1
8070,551605,546549,0.5,0.191791251545643,0.30820874845435697,0.30820874845435697,3,2025,924dddaf-0734-4140-9a66-9bdeb5a708d7,1
8071,549340,542355,0.48283499446290151,0.17463259741486459,0.30820239704803692,0.30820239704803692,3,2025,83387ab2-693e-441e-ba9c-06f5a2fd958e,1
8072,540812,546414,0.6745938435228731,0.36642312579415498,0.30817071772871812,0.30817071772871812,3,2025,c5ab79ae-7b28-4177-bc0f-02a5341f4516,1
8073,542561,549827,0.82537011008353134,0.51720820863616934,0.308161901447362,0.308161901447362,3,2025,e942ba18-6d35-4928-9acb-f6b2bb3acc11,1
8074,535277,540436,0.65813656280428423,0.34998810373542699,0.30814845906885724,0.30814845906885724,3,2024,4bd625f8-1788-4f5a-a8f7-b5d679415732,1
8075,551566,548215,0.36381270299530849,0.67188519097849109,-0.3080724879831826,0.3080724879831826,3,2025,1de7b981-9c4f-4193-a807-3d71a4352155,0
8076,548215,551566,0.67188519097849109,0.36381270299530849,0.3080724879831826,0.3080724879831826,3,2025,1de7b981-9c4f-4193-a807-3d71a4352155,1
8077,540112,537826,0.75357794773941345,0.44553108808290148,0.30804685965651196,0.30804685965651196,3,2024,dd80e6d0-7e7d-4cb0-89dd-f9270c72c68e,1
8078,547698,541041,0.40982113282543892,0.71784202424475663,-0.30802089141931771,0.30802089141931771,3,2025,f90f91ea-fbbf-4f3b-8ccc-5a33d41e6d27,1
8079,533802,533940,0.67008943358728057,0.3620875179340029,0.30800191565327767,0.30800191565327767,3,2021,edd3183f-12e0-4289-9e2c-ed5b66f448ea,1
8080,131616,134161,0.46874999999999989,0.77675027056989221,-0.30800027056989232,0.30800027056989232,3,2023,31fb4410-7de4-40f4-bc6f-5b38b38dd5f1,1
8081,541455,543516,0.38254625121713731,0.6904947155834581,-0.30794846436632078,0.30794846436632078,3,2025,3b66d283-c862-41e0-8772-73920e952fbc,1
8082,541092,543474,0.62500000000000011,0.31708679004467138,0.30791320995532873,0.30791320995532873,3,2025,1b70fd82-0d66-48bb-ba4b-5a01d49d14b0,0
8083,544371,547781,0.50000000000000011,0.1920867900452187,0.30791320995478144,0.30791320995478144,3,2025,932c11d9-8541-40ae-b0bf-4223506aa7b6,0
8084,535348,530927,0.76920336787564025,0.46129308646546191,0.30791028141017834,0.30791028141017834,3,2024,9c46a648-e353-4a46-bf8d-bb335263e5fa,1
8085,535348,530927,0.76920336787564025,0.46129308646546191,0.30791028141017834,0.30791028141017834,3,2024,9c46a648-e353-4a46-bf8d-bb335263e5fa,1
8086,540255,540071,0.56679125138427466,0.2588825478645066,0.30790870351976807,0.30790870351976807,3,2024,f1b2f26b-8001-4b3e-9463-fce30ff893af,0
8087,544292,544201,0.41085436562073668,0.71874999999999989,-0.30789563437926321,0.30789563437926321,3,2025,bd3b2e37-0e1f-46bd-8ff1-a1bf1cf4a582,1
8088,543999,541599,0.25961676033744319,0.56747054491899862,-0.30785378458155543,0.30785378458155543,3,2025,4037b1a9-0e07-4c09-b77b-6b2dd81aa1d2,0
8089,544186,540990,0.70669275676092258,0.3988977921939415,0.30779496456698108,0.30779496456698108,3,2025,d538be74-03d4-473b-8178-0b0cc97621c1,1
8090,545912,545599,0.70833333333333048,0.40059031158714692,0.30774302174618356,0.30774302174618356,3,2025,bf71c2e0-053e-4fbb-a655-2dd8103acb59,1
8091,552151,546256,0.76606217616579952,0.4583333333333332,0.30772884283246632,0.30772884283246632,3,2025,bd3b2e37-0e1f-46bd-8ff1-a1bf1cf4a582,1
8092,548503,552419,0.29168318794607462,0.59940968841285291,-0.3077265004667783,0.3077265004667783,3,2025,02822672-1a09-4335-97fd-39d931ececf4,1
8093,131498,133341,0.66663362410785099,0.35893782383419692,0.30769580027365406,0.30769580027365406,3,2023,6e7ecaf4-5ed8-40d3-b0f3-bfd685042db0,0
8094,133341,131498,0.35893782383419692,0.66663362410785099,-0.30769580027365406,0.30769580027365406,3,2023,6e7ecaf4-5ed8-40d3-b0f3-bfd685042db0,1
8095,543103,542060,0.43372687439143132,0.74141749723145067,-0.30769062284001936,0.30769062284001936,3,2025,f3d1bb54-7ab9-417a-9710-b9a31b8ec83b,0
8096,536694,535275,0.58763749402199927,0.27998434682743051,0.30765314719456877,0.30765314719456877,3,2024,4ea9ef77-a39b-4e5e-bed4-047790493a1d,0
8097,545434,541106,0.39382363770250362,0.70139266320223637,-0.30756902549973275,0.30756902549973275,3,2025,8f410aaf-25bf-4673-b825-598a81243f6a,1
8098,551007,547513,0.40175027066041141,0.70931718597857829,-0.30756691531816688,0.30756691531816688,3,2025,b428a392-7e7b-430c-8b73-0717c6967199,1
8099,543737,547351,0.73327244979417727,0.42571763237837418,0.30755481741580309,0.30755481741580309,3,2025,134bd5eb-3b79-4d62-8c50-1e889eca41ce,1
8100,542143,550980,0.61507746842193523,0.30752945508100138,0.30754801334093385,0.30754801334093385,3,2025,4e721fab-4963-4eb3-8894-4c064b4b4e19,1
8101,134438,134358,0.72322243467426695,0.4156828140214216,0.30753962065284535,0.30753962065284535,3,2023,ac11a68a-3c9c-43c7-a8c3-e61f5788dc21,0
8102,544094,543191,0.68252945508100149,0.37499999999999989,0.3075294550810016,0.3075294550810016,3,2025,63daf34a-ab27-438d-ad3b-a2f2e6e05205,1
8103,135006,136427,0.4424705449189984,0.74999999999999989,-0.30752945508100149,0.30752945508100149,3,2022,9ff54b02-6fa4-4ef7-b19b-006038275b65,0
8104,545874,548688,0.375,0.68252945508100149,-0.30752945508100149,0.30752945508100149,3,2025,e550031c-577c-4643-8a9b-76bc2e610972,0
8105,540959,540952,0.5,0.1924705449194217,0.30752945508057827,0.30752945508057827,3,2025,7fd9abf4-898c-4046-a2f2-563f2bfde34f,1
8106,546502,543627,0.4424705449189984,0.74999999999345146,-0.30752945507445306,0.30752945507445306,3,2025,97e78110-689e-4ab3-83b9-c7a9b8e13954,1
8107,538341,540048,0.1150609780490606,0.42258836524300453,-0.3075273871939439,0.3075273871939439,3,2024,4bd625f8-1788-4f5a-a8f7-b5d679415732,0
8108,540014,535228,0.29884846450929847,0.60637072479177756,-0.30752226028247909,0.30752226028247909,3,2024,24ab459d-4172-47ab-b39b-cea4b428583d,1
8109,540500,533257,0.6438125812682044,0.33629418262150218,0.30751839864670222,0.30751839864670222,3,2024,df0eeceb-144e-4ecd-8d0f-c57b7cf2e4a5,1
8110,546595,544973,0.3778082992498682,0.68531216167448561,-0.30750386242461741,0.30750386242461741,3,2025,e5f554b3-fce8-4355-aa99-01dc27008cc9,0
8111,537247,531846,0.72498810373541822,0.41751049053418138,0.30747761320123684,0.30747761320123684,3,2024,825373d5-2be0-4158-8b11-c6a50cbddc50,1
8112,134357,134013,0.43497633146199233,0.74245374878286274,-0.30747741732087042,0.30747741732087042,3,2023,d3c28adb-a1d9-4aaa-a2df-3985b65bdb23,1
8113,549471,543446,0.75858250276854522,0.45115153549070158,0.30743096727784364,0.30743096727784364,3,2025,438c674c-484b-47a2-a86d-0781dca83b13,1
8114,532146,533720,0.68241201887859981,0.375,0.30741201887859981,0.30741201887859981,3,2021,8927d5e3-6396-4c01-822a-44b13fb5ecf7,1
8115,546591,552308,0.39777199887545689,0.70518299334762435,-0.30741099447216746,0.30741099447216746,3,2025,63c1c7ba-161e-4017-8c19-2053a4917532,0
8116,531646,539210,0.6198658496190792,0.3125,0.3073658496190792,0.3073658496190792,3,2024,f0528b9d-e1c5-4075-90f9-75e219293322,1
8117,541938,546154,0.52090300041426618,0.82823776902491975,-0.30733476861065356,0.30733476861065356,3,2025,8191a8a6-7dda-4179-9ede-32b62afb1de2,1
8118,132520,131298,0.70037375415282388,0.39304406037000977,0.30732969378281411,0.30732969378281411,3,2023,6162e3e0-b37a-402c-876f-21dcd58651a5,0
8119,551443,545997,0.5676330489114717,0.87496154710170682,-0.30732849819023511,0.30732849819023511,3,2025,519a486a-751e-472b-ab13-5f2b2a04fbbe,0
8120,550690,548646,0.29045603232634221,0.59776554404145066,-0.30730951171510845,0.30730951171510845,3,2025,cc1d8fbc-2c23-4b76-a964-22062e603d00,0
8121,537456,535927,0.72219195120908974,0.41488609261419368,0.30730585859489606,0.30730585859489606,3,2024,0b24b6e7-9022-4d43-b071-47c05f61bdb7,0
8122,534774,535776,0.59186343719571555,0.28456844575150197,0.30729499144421357,0.30729499144421357,3,2024,8d09a41c-c6b2-415d-8e4b-60ac81ed643d,0
8123,548800,552335,0.31772865192891198,0.62499999999999989,-0.30727134807108791,0.30727134807108791,3,2025,c0554711-1c67-4f08-ba5c-80fe5a428572,0
8124,133146,132929,0.74528732035514289,0.4380772291961873,0.30721009115895559,0.30721009115895559,3,2023,caa90de6-ff82-4e4e-bddd-7cd57e46eaba,0
8125,552144,543001,0.3952280161631711,0.70241163475699564,-0.30718361859382454,0.30718361859382454,3,2025,683ab7c3-66b4-41cf-a19d-f4951dc0bcee,1
8126,551737,544288,0.45036531130876739,0.75754625121713726,-0.30718093990836987,0.30718093990836987,3,2025,11cdf108-69fb-4e53-aa4d-15df91adb15c,0
8127,550536,540997,0.44464226565087778,0.75181614309548872,-0.30717387744461094,0.30717387744461094,3,2025,ac11a68a-3c9c-43c7-a8c3-e61f5788dc21,0
8128,546501,552326,0.63254625121713726,0.32537375415282388,0.30717249706431338,0.30717249706431338,3,2025,e2841036-bb35-40bf-9488-36086fbcf168,0
8129,537081,532380,0.30588359381402308,0.61305594792505347,-0.30717235411103039,0.30717235411103039,3,2024,81927c69-89ce-4cb5-b86d-41a03753285c,1
8130,540398,532828,0.3557966321243522,0.66293756766510281,-0.30714093554075061,0.30714093554075061,3,2024,d06fbe99-dd7f-4503-a9c0-115fec8b5b15,1
8131,533201,538559,0.41973758583268372,0.72686167365712018,-0.30712408782443645,0.30712408782443645,3,2024,91d2742d-f3be-419f-8320-6b058713e683,0
8132,531411,540076,0.23681131674111891,0.54392287584060184,-0.30711155909948296,0.30711155909948296,3,2024,f27d3724-89ca-4e4d-9758-81aa574f6b99,1
8133,545625,540848,0.62743330875907022,0.32032778646773641,0.30710552229133381,0.30710552229133381,3,2025,39cee6d7-9b9a-4747-82f7-9fdc70bf9eb6,0
8134,538460,538722,0.41789370996968001,0.72498810373541822,-0.30709439376573822,0.30709439376573822,3,2024,3e327d92-e546-4efb-bcbe-37c916e9e8d7,1
8135,552377,547439,0.33629418262150218,0.64332655628075264,-0.30703237365925046,0.30703237365925046,3,2025,9a0cfa93-e4df-488e-aff6-09fc6c6d3497,1
8136,546299,550813,0.36505891016200293,0.67207403603762628,-0.30701512587562335,0.30701512587562335,3,2025,11cdf108-69fb-4e53-aa4d-15df91adb15c,0
8137,545325,548366,0.30503663424097888,0.61199418270869577,-0.30695754846771689,0.30695754846771689,3,2025,9f6117be-a9a6-4943-a4cb-b5364e78799e,1
8138,548492,551486,0.24999999999999989,0.55694749528274101,-0.30694749528274112,0.30694749528274112,3,2025,0d519986-1a23-44d4-8c2d-0775d1353a22,0
8139,547064,548943,0.5569474952827409,0.25,0.3069474952827409,0.3069474952827409,3,2025,d7232fd6-d68b-4fcd-a139-90e5efaf2227,1
8140,547465,549287,0.42502379252914591,0.73195593962999028,-0.30693214710084438,0.30693214710084438,3,2025,67f8f51e-fe55-4c42-a732-e8092b8a7a7e,1
8141,549287,547465,0.73195593962999028,0.42502379252914591,0.30693214710084438,0.30693214710084438,3,2025,67f8f51e-fe55-4c42-a732-e8092b8a7a7e,0
8142,538653,538633,0.5680525047172591,0.87497834067432778,-0.30692583595706868,0.30692583595706868,3,2024,ede1fc1c-009e-4886-b8f7-db09fc06b6ec,0
8143,537858,534477,0.46231629869899021,0.76920336787564025,-0.30688706917665004,0.30688706917665004,3,2024,31fb4410-7de4-40f4-bc6f-5b38b38dd5f1,1
8144,547240,547509,0.45527547330355228,0.76206784083429879,-0.30679236753074651,0.30679236753074651,3,2025,b253fdce-4476-412b-97f6-7e9f010455a3,0
